1313 L* Age (ka),1313 L* Depth (amcd),1313 L*,1313 L* Norm Detrend,LRO4 Age (ka),LRO4 Depth (amcd),LRO4 d18O,LRO4 d18O Norm Detrend,Alkane Age (kyr),Alkane Depth (amcd),Alkanes (ng/g),Alkanol Age (kyr),  Alkanol Depth (amcd),Alkanol (ng/g),  SST Depth (amcd),SST Age (kyr),SST (°C),Color Age (ka),Red Norm,Green Norm,Blue Norm,Grey Norm
2784.606,131.95,78.78,0.3301,,,,,,,,,,,,,,,,,,
2785.836,132.00,79.08,0.3823,,,,,,,,,,,,,,,,,,
2787.065,132.05,78.78,0.3282,,,,,,,,,,,,,,,,,,
2788.295,132.10,78.67,0.3078,,,,,,,,,,,,,,,,,,
2789.524,132.15,79.17,0.3953,,,,,,,,,,,,,,,,,,
2790.754,132.20,78.62,0.2970,,,,,,,,,,,,,,,,,,
2791.983,132.25,77.98,0.1827,,,,,,,,,,,,,,,,,,
2793.213,132.30,77.12,0.0294,,,,,,,,,,,,,,,,,,
2794.443,132.35,75.01,-0.3452,,,,,,,,,,,,,,,,,,
2795.672,132.40,73.39,-0.6331,,,,,,,,,,,,,,,,,,
2796.901,132.45,73.89,-0.5455,,,,,,,,,,,,,,,,,,
2798.131,132.50,73.62,-0.5942,,,,,,,,,,,,,,,,,,
2799.361,132.55,73.24,-0.6625,,,,,,,,,,,,,,,,,,
2800.59,132.60,72.10,-0.8653,,,,,,,,,,,,,,,,,,
2801.819,132.65,71.95,-0.8929,,,,,,,,,,,,,,,,,,
2803.049,132.70,70.27,-1.1913,,,,,,,,,,,,,,,,,,
2804.279,132.75,71.62,-0.9532,,,,,,,,,,,,,,,,,,
2805.508,132.80,72.21,-0.8497,,,,,,,,,,,,,,,,,,
2806.741,132.85,66.17,-1.9203,,,,,,,,,,,,,,,,,,
2807.976,132.90,70.49,-1.1562,,,,,,,,,,,,,,,,,,
2809.211,132.95,71.53,-0.9730,,,,,,,,,,,,,,,,,,
2810.447,133.00,72.81,-0.7472,,,,,,,,,,,,,,,,,,
2811.682,133.05,73.22,-0.6756,,,,,,,,,,,,,,,,,,
2812.918,133.10,74.54,-0.4428,,,,,,,,,,,,,,,,,,
2814.153,133.15,75.80,-0.2206,,,,,,,,,,,,,,,,,,
2815.388,133.20,78.13,0.1911,,,,,,,,,,,,,,,,,,
2816.623,133.25,78.31,0.2220,,,,,,,,,,,,,,,,,,
2817.859,133.30,79.23,0.3840,,,,,,,,,,,,,,,,,,
2819.094,133.35,79.69,0.4645,,,,,,,,,,,,,,,,,,
2820.329,133.40,80.35,0.5804,,,,,,,,,,,,,,,,,,
2821.564,133.45,81.23,0.7353,,,,,,,,,,,,,,,,,,
2822.8,133.50,81.89,0.8513,,,,,,,,,,,,,,,,,,
2824.035,133.55,79.18,0.3704,,,,,,,,,,,,,,,,,,
2825.271,133.60,81.75,0.8246,,,,,,,,,,,,,,,,,,
2826.506,133.65,82.18,0.8997,,,,,,,,,,,,,,,,,,
2827.741,133.70,81.50,0.7784,,,,,,,,,,,,,,,,,,
2828.976,133.75,81.40,0.7597,,,,,,,,,,,,,,,,,,
2830.212,133.80,81.37,0.7534,,,,,,,,,,,,,,,,,,
2831.447,133.85,81.32,0.7436,,,,,,,,,,,,,,,,,,
2832.682,133.90,80.96,0.6789,,,,,,,,,,,,,,,,,,
2833.917,133.95,80.82,0.6531,,,,,,,,,,,,,,,,,,
2835.153,134.00,80.59,0.6115,,,,,,,,,,,,,,,,,,
2836.388,134.05,79.46,0.4104,,,,,,,,,,,,,,,,,,
2837.624,134.10,78.04,0.1579,,,,,,,,,,,,,,,,,,
2838.859,134.15,77.24,0.0153,,,,,,,,,,,,,,,,,,
2840.094,134.20,76.13,-0.1822,,,,,,,,,,,,,,,,,,
2841.329,134.25,75.94,-0.2169,,,,,,,,,,,,,,,,,,
2842.565,134.30,70.75,-1.1370,,,,,,,,,,,,,,,,,,
2843.8,134.35,74.88,-0.4065,,,,,,,,,,,,,,,,,,
2845.035,134.40,73.69,-0.6182,,,,,,,,,,,,,,,,,,
2846.271,134.45,73.09,-0.7254,,,,,,,,,,,,,,,,,,
2847.506,134.50,73.41,-0.6697,,,,,,,,,,,,,,,,,,
2848.648,134.55,74.09,-0.5502,,,,,,,,,,,,,,,,,,
2849.727,134.60,74.14,-0.5421,,,,,,,,,,,,,,,,,,
2850.807,134.65,75.14,-0.3659,,,,,,,,,,,,,,,,,,
2851.886,134.70,73.11,-0.7262,,,,,,,,,,,,,,,,,,
2852.966,134.75,76.44,-0.1373,,,,,,,,,,,,,,,,,,
2854.045,134.80,76.50,-0.1275,,,,,,,,,,,,,,,,,,
2855.125,134.85,78.43,0.2134,,,,,,,,,,,,,,,,,,
2856.204,134.90,79.21,0.3507,,,,,,,,,,,,,,,,,,
2857.284,134.95,79.49,0.3995,,,,,,,,,,,,,,,,,,
2858.364,135.00,80.15,0.5155,,,,,,,,,,,,,,,,,,
2859.443,135.05,78.96,0.3039,,,,,,,,,,,,,,,,,,
2860.523,135.10,80.02,0.4908,,,,,,,,,,,,,,,,,,
2861.602,135.15,81.39,0.7326,,,,,,,,,,,,,,,,,,
2862.682,135.20,81.19,0.6964,,,,,,,,,,,,,,,,,,
2863.761,135.25,81.25,0.7062,,,,,,,,,,,,,,,,,,
2864.841,135.30,81.26,0.7071,,,,,,,,,,,,,,,,,,
2865.921,135.35,80.46,0.5646,,,,,,,,,,,,,,,,,,
2867,135.40,81.02,0.6629,,,,,,,,,,,,,,,,,,
2868.079,135.45,80.66,0.5983,,,,,,,,,,,,,,,,,,
2869.159,135.50,79.93,0.4682,,,,,,,,,,,,,,,,,,
2870.239,135.55,79.43,0.3788,,,,,,,,,,,,,,,,,,
2871.318,135.60,77.20,-0.0170,,,,,,,,,,,,,,,,,,
2872.397,135.65,77.61,0.0548,,,,,,,,,,,,,,,,,,
2873.477,135.70,75.82,-0.2630,,,,,,,,,,,,,,,,,,
2874.557,135.75,76.23,-0.1913,,,,,,,,,,,,,,,,,,
2875.636,135.80,75.64,-0.2966,,,,,,,,,,,,,,,,,,
2876.716,135.85,74.96,-0.4178,,,,,,,,,,,,,,,,,,
2877.795,135.90,74.40,-0.5179,,,,,,,,,,,,,,,,,,
2878.875,135.95,72.56,-0.8446,,,,,,,,,,,,,,,,,,
2879.955,136.00,71.41,-1.0491,,,,,,,,,,,,,,,,,,
2881.034,136.05,74.03,-0.5859,,,,,,,,,,,,,,,,,,
2882.114,136.10,75.90,-0.2556,,,,,,,,,,,,,,,,,,
2883.193,136.15,74.47,-0.5096,,,,,,,,,,,,,,,,,,
2884.273,136.20,75.05,-0.4078,,,,,,,,,,,,,,,,,,
2885.352,136.25,76.00,-0.2404,,,,,,,,,,,,,,,,,,
2886.465,136.30,76.08,-0.2271,,,,,,,,,,,,,,,,,,
2887.628,136.35,75.44,-0.3413,,,,,,,,,,,,,,,,,,
2888.791,136.40,76.53,-0.1492,,,,,,,,,,,,,,,,,,
2889.953,136.45,74.18,-0.5662,,,,,,,,,,,,,,,,,,
2891.116,136.50,76.80,-0.1031,,,,,,,,,,,,,,,,,,
2892.279,136.55,79.07,0.2980,,,,,,,,,,,,,,,,,,
2893.442,136.60,79.18,0.3166,,,,,,,,,,,,,,,,,,
2894.604,136.65,80.16,0.4892,,,,,,,,,,,,,,,,,,
2895.767,136.70,80.16,0.4883,,,,,,,,,,,,,,,,,,
2896.93,136.75,81.25,0.6804,,,,,,,,,,,,,,,,,,
2898.093,136.80,81.64,0.7486,,,,,,,,,,,,,,,,,,
2899.256,136.85,80.27,0.5051,,,,,,,,,,,,,,,,,,
2900.418,136.90,80.50,0.5449,,,,,,,,,,,,,,,,,,
2901.581,136.95,81.34,0.6928,,,,,,,,,,,,,,,,,,
2902.744,137.00,81.52,0.7238,,,,,,,,,,,,,,,,,,
2903.907,137.05,81.61,0.7388,,,,,,,,,,,,,,,,,,
2905.07,137.10,80.80,0.5944,,,,,,,,,,,,,,,,,,
2906.232,137.15,81.03,0.6343,,,,,,,,,,,,,,,,,,
2907.395,137.20,81.31,0.6830,,,,,,,,,,,,,,,,,,
2908.558,137.25,80.82,0.5953,,,,,,,,,,,,,,,,,,
2909.721,137.30,79.77,0.4084,,,,,,,,,,,,,,,,,,
2910.884,137.35,78.22,0.1330,,,,,,,,,,,,,,,,,,
2912.046,137.40,78.85,0.2437,,,,,,,,,,,,,,,,,,
2913.209,137.45,77.85,0.0657,,,,,,,,,,,,,,,,,,
2914.372,137.50,76.46,-0.1814,,,,,,,,,,,,,,,,,,
2915.535,137.55,75.80,-0.2992,,,,,,,,,,,,,,,,,,
2916.698,137.60,78.18,0.1214,,,,,,,,,,,,,,,,,,
2917.86,137.65,77.26,-0.0424,,,,,,,,,,,,,,,,,,
2919.023,137.70,76.20,-0.2310,,,,,,,,,,,,,,,,,,
2920.186,137.75,74.77,-0.4852,,,,,,,,,,,,,,,,,,
2921.349,137.80,70.94,-1.1644,,,,,,,,,,,,,,,,,,
2922.512,137.85,70.98,-1.1582,,,,,,,,,,,,,,,,,,
2923.674,137.90,72.05,-0.9696,,,,,,,,,,,,,,,,,,
2924.837,137.95,72.39,-0.9103,,,,,,,,,,,,,,,,,,
2926,138.00,72.50,-0.8917,,,,,,,,,,,,,,,,,,
2927.066,138.05,73.06,-0.7934,,,,,,,,,,,,,,,,,,
2928.131,138.10,72.52,-0.8898,,,,,,,,,,,,,,,,,,
2929.197,138.15,73.29,-0.7543,,,,,,,,,,,,,,,,,,
2930.262,138.20,71.27,-1.1129,,,,,,,,,,,,,,,,,,
2931.328,138.25,73.86,-0.6550,,,,,,,,,,,,,,,,,,
2932.394,138.30,75.32,-0.3973,,,,,,,,,,,,,,,,,,
2933.459,138.35,75.71,-0.3290,,,,,,,,,,,,,,,,,,
2934.524,138.40,78.56,0.1749,,,,,,,,,,,,,,,,,,
2935.59,138.45,78.61,0.1829,,,,,,,,,,,,,,,,,,
2936.656,138.50,78.85,0.2246,,,,,,,,,,,,,,,,,,
2937.721,138.55,78.90,0.2326,,,,,,,,,,,,,,,,,,
2938.787,138.60,78.13,0.0954,,,,,,,,,,,,,,,,,,
2939.852,138.65,79.55,0.3461,,,,,,,,,,,,,,,,,,
2940.918,138.70,80.10,0.4427,,,,,,,,,,,,,,,,,,
2941.984,138.75,81.40,0.6721,,,,,,,,,,,,,,,,,,
2943.049,138.80,81.57,0.7014,,,,,,,,,,,,,,,,,,
2944.115,138.85,82.46,0.8582,,,,,,,,,,,,,,,,,,
2945.18,138.90,81.28,0.6484,,,,,,,,,,,,,,,,,,
2946.246,138.95,79.53,0.3376,,,,,,,,,,,,,,,,,,
2947.312,139.00,81.17,0.6272,,,,,,,,,,,,,,,,,,
2948.377,139.05,81.99,0.7716,,,,,,,,,,,,,,,,,,
2949.443,139.10,81.63,0.7070,,,,,,,,,,,,,,,,,,
2950.508,139.15,80.58,0.5202,,,,,,,,,,,,,,,,,,
2951.574,139.20,82.79,0.9108,,,,,,,,,,,,,,,,,,
2952.639,139.25,82.64,0.8834,,,,,,,,,,,,,,,,,,
2953.705,139.30,81.95,0.7604,,,,,,,,,,,,,,,,,,
2954.771,139.35,82.21,0.8056,,,,,,,,,,,,,,,,,,
2955.836,139.40,82.34,0.8278,,,,,,,,,,,,,,,,,,
2956.902,139.45,82.06,0.7774,,,,,,,,,,,,,,,,,,
2957.967,139.50,81.77,0.7252,,,,,,,,,,,,,,,,,,
2959.033,139.55,81.44,0.6659,,,,,,,,,,,,,,,,,,
2960.098,139.60,81.29,0.6386,,,,,,,,,,,,,,,,,,
2961.164,139.65,80.90,0.5687,,,,,,,,,,,,,,,,,,
2962.229,139.70,80.32,0.4651,,,,,,,,,,,,,,,,,,
2963.295,139.75,80.39,0.4767,,,,,,,,,,,,,,,,,,
2964.361,139.80,81.19,0.6175,,,,,,,,,,,,,,,,,,
2965.426,139.85,80.97,0.5778,,,,,,,,,,,,,,,,,,
2966.492,139.90,81.17,0.6123,,,,,,,,,,,,,,,,,,
2967.557,139.95,80.94,0.5708,,,,,,,,,,,,,,,,,,
2968.623,140.00,77.94,0.0387,,,,,,,,,,,,,,,,,,
2969.688,140.05,67.20,-1.8642,,,,,,,,,,,,,,,,,,
2970.754,140.10,77.42,-0.0551,,,,,,,,,,,,,,,,,,
2971.82,140.15,77.75,0.0025,,,,,,,,,,,,,,,,,,
2972.885,140.20,77.04,-0.1240,,,,,,,,,,,,,,,,,,
2973.951,140.25,76.76,-0.1744,,,,,,,,,,,,,,,,,,
2975.016,140.30,75.53,-0.3931,,,,,,,,,,,,,,,,,,
2976.082,140.35,74.29,-0.6135,,,,,,,,,,,,,,,,,,
2977.147,140.40,74.52,-0.5736,,,,,,,,,,,,,,,,,,
2978.263,140.45,74.26,-0.6205,,,,,,,,,,,,,,,,,,
2979.579,140.50,72.62,-0.9120,,,,,,,,,,,,,,,,,,
2980.895,140.55,74.59,-0.5641,,,,,,,,,,,,,,,,,,
2982.211,140.60,74.65,-0.5545,,,,,,,,,,,,,,,,,,
2983.526,140.65,74.03,-0.6654,,,,,,,,,,,,,,,,,,
2984.842,140.70,74.58,-0.5690,,,,,,,,,,,,,,,,,,
2986.158,140.75,74.96,-0.5027,,,,,,,,,,,,,,,,,,
2987.474,140.80,71.10,-1.1873,,,,,,,,,,,,,,,,,,
2988.79,140.85,72.19,-0.9953,,,,,,,,,,,,,,,,,,
2990.105,140.90,73.94,-0.6864,,,,,,,,,,,,,,,,,,
2991.421,140.95,76.17,-0.2925,,,,,,,,,,,,,,,,,,
2992.737,141.00,73.24,-0.8124,,,,,,,,,,,,,,,,,,
2994.052,141.05,77.86,0.0048,,,,,,,,,,,,,,,,,,
2995.368,141.10,77.92,0.0144,,,,,,,,,,,,,,,,,,
2996.684,141.15,78.15,0.0541,,,,,,,,,,,,,,,,,,
2998,141.20,78.92,0.1894,,,,,,,,,,,,,,,,,,
2999.316,141.25,78.83,0.1725,,,,,,,,,,,,,,,,,,
3000.632,141.30,78.55,0.1219,,,,,,,,,,,,,,,,,,
3001.948,141.35,77.96,0.0164,,,,,,,,,,,,,,,,,,
3003.263,141.40,77.31,-0.0998,,,,,,,,,,,,,,,,,,
3004.579,141.45,77.16,-0.1274,,,,,,,,,,,,,,,,,,
3005.895,141.50,76.87,-0.1797,,,,,,,,,,,,,,,,,,
3007.21,141.55,76.57,-0.2339,,,,,,,,,,,,,,,,,,
3008.526,141.60,74.98,-0.5165,,,,,,,,,,,,,,,,,,
3009.842,141.65,75.59,-0.4095,,,,,,,,,,,,,,,,,,
3011.158,141.70,75.62,-0.4052,,,,,,,,,,,,,,,,,,
3012.474,141.75,74.83,-0.5461,,,,,,,,,,,,,,,,,,
3013.789,141.80,74.80,-0.5525,,,,,,,,,,,,,,,,,,
3015.105,141.85,73.94,-0.7058,,,,,,,,,,,,,,,,,,
3016.421,141.90,74.14,-0.6714,,,,,,,,,,,,,,,,,,
3017.737,141.95,72.61,-0.9434,,,,,,,,,,,,,,,,,,
3018.889,142.00,73.59,-0.7707,,,,,,,,,,,,,,,,,,
3020,142.05,73.93,-0.7113,,,,,,,,,,,,,,,,,,
3021.111,142.10,74.51,-0.6095,,,,,,,,,,,,,,,,,,
3022.222,142.15,73.96,-0.7078,,,,,,,,,,,,,,,,,,
3023.333,142.20,71.35,-1.1708,,,,,,,,,,,,,,,,,,
3024.444,142.25,72.75,-0.9238,,,,,,,,,,,,,,,,,,
3025.555,142.30,72.11,-1.0380,,,,,,,,,,,,,,,,,,
3026.667,142.35,72.81,-0.9149,,,,,,,,,,,,,,,,,,
3027.778,142.40,72.39,-0.9901,,,,,,,,,,,,,,,,,,
3028.889,142.45,68.51,-1.6781,,,,,,,,,,,,,,,,,,
3030,142.50,72.44,-0.9830,,,,,,,,,,,,,,,,,,
3031.111,142.55,72.63,-0.9502,,,,,,,,,,,,,,,,,,
3032.222,142.60,72.30,-1.0095,,,,,,,,,,,,,,,,,,
3033.333,142.65,72.81,-0.9200,,,,,,,,,,,,,,,,,,
3034.444,142.70,72.47,-0.9811,,,,,,,,,,,,,,,,,,
3035.556,142.75,75.15,-0.5073,,,,,,,,,,,,,,,,,,
3036.667,142.80,75.92,-0.3718,,,,,,,,,,,,,,,,,,
3037.778,142.85,76.56,-0.2594,,,,,,,,,,,,,,,,,,
3038.889,142.90,77.04,-0.1752,,,,,,,,,,,,,,,,,,
3040,142.95,77.79,-0.0432,,,,,,,,,,,,,,,,,,
3041.111,143.00,78.74,0.1241,,,,,,,,,,,,,,,,,,
3042.222,143.05,78.63,0.1038,,,,,,,,,,,,,,,,,,
3043.333,143.10,79.85,0.3190,,,,,,,,,,,,,,,,,,
3044.444,143.15,79.77,0.3040,,,,,,,,,,,,,,,,,,
3045.556,143.20,80.08,0.3580,,,,,,,,,,,,,,,,,,
3046.667,143.25,79.58,0.2686,,,,,,,,,,,,,,,,,,
3047.778,143.30,78.62,0.0977,,,,,,,,,,,,,,,,,,
3048.889,143.35,78.18,0.0189,,,,,,,,,,,,,,,,,,
3050,143.40,77.37,-0.1254,,,,,,,,,,,,,,,,,,
3051.163,143.45,77.00,-0.1918,,,,,,,,,,,,,,,,,,
3052.326,143.50,75.42,-0.4725,,,,,,,,,,,,,,,,,,
3053.489,143.55,76.83,-0.2237,,,,,,,,,,,,,,,,,,
3054.651,143.60,75.52,-0.4566,,,,,,,,,,,,,,,,,,
3055.814,143.65,74.72,-0.5992,,,,,,,,,,,,,,,,,,
3056.977,143.70,75.68,-0.4301,,,,,,,,,,,,,,,,,,
3058.14,143.75,74.04,-0.7214,,,,,,,,,,,,,,,,,,
3059.302,143.80,75.64,-0.4390,,,,,,,,,,,,,,,,,,
3060.465,143.85,75.17,-0.5231,,,,,,,,,,,,,,,,,,
3061.628,143.90,74.29,-0.6799,,,,,,,,,,,,,,,,,,
3062.791,143.95,76.00,-0.3779,,,,,,,,,,,,,,,,,,
3063.954,144.00,76.13,-0.3558,,,,,,,,,,,,,,,,,,
3065.116,144.05,76.59,-0.2752,,,,,,,,,,,,,,,,,,
3066.279,144.10,77.94,-0.0371,,,,,,,,,,,,,,,,,,
3067.442,144.15,78.13,-0.0043,,,,,,,,,,,,,,,,,,
3068.605,144.20,78.32,0.0284,,,,,,,,,,,,,,,,,,
3069.768,144.25,78.85,0.1214,,,,,,,,,,,,,,,,,,
3070.93,144.30,78.52,0.0621,,,,,,,,,,,,,,,,,,
3072.093,144.35,77.42,-0.1337,,,,,,,,,,,,,,,,,,
3073.256,144.40,79.47,0.2285,,,,,,,,,,,,,,,,,,
3074.419,144.45,76.93,-0.2222,,,,,,,,,,,,,,,,,,
3075.582,144.50,79.56,0.2426,,,,,,,,,,,,,,,,,,
3076.744,144.55,79.72,0.2701,,,,,,,,,,,,,,,,,,
3077.907,144.60,79.41,0.2143,,,,,,,,,,,,,,,,,,
3079.07,144.65,81.06,0.5056,,,,,,,,,,,,,,,,,,
3080.233,144.70,81.05,0.5029,,,,,,,,,,,,,,,,,,
3081.396,144.75,80.34,0.3763,,,,,,,,,,,,,,,,,,
3082.558,144.80,79.58,0.2408,,,,,,,,,,,,,,,,,,
3083.721,144.85,80.16,0.3426,,,,,,,,,,,,,,,,,,
3084.884,144.90,79.54,0.2319,,,,,,,,,,,,,,,,,,
3086.047,144.95,79.57,0.2363,,,,,,,,,,,,,,,,,,
3087.209,145.00,78.43,0.0335,,,,,,,,,,,,,,,,,,
3088.372,145.05,78.80,0.0981,,,,,,,,,,,,,,,,,,
3089.535,145.10,79.78,0.2708,,,,,,,,,,,,,,,,,,
3090.719,145.15,78.07,-0.0330,,,,,,,,,,,,,,,,,,
3091.917,145.20,78.43,0.0298,,,,,,,,,,,,,,,,,,
3093.115,145.25,78.89,0.1104,,,,,,,,,,,,,,,,,,
3094.313,145.30,78.66,0.0687,,,,,,,,,,,,,,,,,,
3095.511,145.35,78.72,0.0784,,,,,,,,,,,,,,,,,,
3096.708,145.40,79.34,0.1873,,,,,,,,,,,,,,,,,,
3097.906,145.45,79.16,0.1545,,,,,,,,,,,,,,,,,,
3099.104,145.50,79.37,0.1908,,,,,,,,,,,,,,,,,,
3100.302,145.55,78.20,-0.0174,,,,,,,,,,,,,,,,,,
3101.5,145.60,79.12,0.1446,,,,,,,,,,,,,,,,,,
3102.698,145.65,78.87,0.0994,,,,,,,,,,,,,,,,,,
3103.896,145.70,79.41,0.1941,,,,,,,,,,,,,,,,,,
3105.094,145.75,79.09,0.1365,,,,,,,,,,,,,,,,,,
3106.292,145.80,78.10,-0.0397,,,,,,,,,,,,,,,,,,
3107.49,145.85,78.91,0.1028,,,,,,,,,,,,,,,,,,
3108.688,145.90,80.21,0.3321,,,,,,,,,,,,,,,,,,
3109.885,145.95,80.79,0.4339,,,,,,,,,,,,,,,,,,
3111.083,146.00,80.24,0.3355,,,,,,,,,,,,,,,,,,
3112.281,146.05,80.62,0.4019,,,,,,,,,,,,,,,,,,
3113.479,146.10,80.45,0.3709,,,,,,,,,,,,,,,,,,
3114.677,146.15,80.05,0.2991,,,,,,,,,,,,,,,,,,
3115.875,146.20,79.50,0.2008,,,,,,,,,,,,,,,,,,
3117.073,146.25,79.22,0.1503,,,,,,,,,,,,,,,,,,
3118.271,146.30,78.44,0.0112,,,,,,,,,,,,,,,,,,
3119.469,146.35,76.11,-0.4024,,,,,,,,,,,,,,,,,,
3120.667,146.40,75.93,-0.4352,,,,,,,,,,,,,,,,,,
3121.865,146.45,78.70,0.0544,,,,,,,,,,,,,,,,,,
3123.063,146.50,78.38,-0.0032,,,,,,,,,,,,,,,,,,
3124.261,146.55,76.89,-0.2680,,,,,,,,,,,,,,,,,,
3125.459,146.60,78.12,-0.0511,,,,,,,,,,,,,,,,,,
3126.656,146.65,76.96,-0.2574,,,,,,,,,,,,,,,,,,
3127.854,146.70,74.50,-0.6940,,,,,,,,,,,,,,,,,,
3129.052,146.75,76.48,-0.3443,,,,,,,,,,,,,,,,,,
3130.25,146.80,75.22,-0.5684,,,,,,,,,,,,,,,,,,
3131.448,146.85,75.30,-0.5551,,,,,,,,,,,,,,,,,,
3132.646,146.90,75.03,-0.6039,,,,,,,,,,,,,,,,,,
3133.844,146.95,74.26,-0.7412,,,,,,,,,,,,,,,,,,
3135.042,147.00,73.91,-0.8041,,,,,,,,,,,,,,,,,,
3136.215,147.05,73.41,-0.8935,,,,,,,,,,,,,,,,,,
3137.291,147.10,71.43,-1.2450,,,,,,,,,,,,,,,,,,
3138.366,147.15,73.56,-0.8686,,,,,,,,,,,,,,,,,,
3139.441,147.20,73.68,-0.8482,,,,,,,,,,,,,,,,,,
3140.516,147.25,74.12,-0.7711,,,,,,,,,,,,,,,,,,
3141.592,147.30,74.98,-0.6197,,,,,,,,,,,,,,,,,,
3142.667,147.35,76.28,-0.3903,,,,,,,,,,,,,,,,,,
3143.742,147.40,77.18,-0.2317,,,,,,,,,,,,,,,,,,
3144.817,147.45,78.56,0.0119,,,,,,,,,,,,,,,,,,
3145.893,147.50,78.86,0.0642,,,,,,,,,,,,,,,,,,
3146.968,147.55,80.07,0.2776,,,,,,,,,,,,,,,,,,
3148.043,147.60,80.50,0.3529,,,,,,,,,,,,,,,,,,
3149.118,147.65,79.72,0.2140,,,,,,,,,,,,,,,,,,
3150.194,147.70,78.40,-0.0206,,,,,,,,,,,,,,,,,,
3151.269,147.75,79.30,0.1379,,,,,,,,,,,,,,,,,,
3152.344,147.80,79.03,0.0893,,,,,,,,,,,,,,,,,,
3153.42,147.85,78.79,0.0459,,,,,,,,,,,,,,,,,,
3154.495,147.90,79.42,0.1567,,,,,,,,,,,,,,,,,,
3155.57,147.95,78.39,-0.0266,,,,,,,,,,,,,,,,,,
3156.645,148.00,80.15,0.2843,,,,,,,,,,,,,,,,,,
3157.721,148.05,80.72,0.3844,,,,,,,,,,,,,,,,,,
3158.796,148.10,80.31,0.3109,,,,,,,,,,,,,,,,,,
3159.871,148.15,78.02,-0.0954,,,,,,,,,,,,,,,,,,
3160.946,148.20,79.39,0.1463,,,,,,,,,,,,,,,,,,
3162.022,148.25,79.96,0.2465,,,,,,,,,,,,,,,,,,
3163.097,148.30,80.17,0.2828,,,,,,,,,,,,,,,,,,
3164.172,148.35,80.64,0.3652,,,,,,,,,,,,,,,,,,
3165.247,148.40,79.96,0.2440,,,,,,,,,,,,,,,,,,
3166.323,148.45,79.60,0.1794,,,,,,,,,,,,,,,,,,
3167.398,148.50,78.85,0.0457,,,,,,,,,,,,,,,,,,
3168.473,148.55,78.57,-0.0047,,,,,,,,,,,,,,,,,,
3169.549,148.60,77.93,-0.1189,,,,,,,,,,,,,,,,,,
3170.624,148.65,79.28,0.1194,,,,,,,,,,,,,,,,,,
3171.699,148.70,78.88,0.0477,,,,,,,,,,,,,,,,,,
3172.774,148.75,77.87,-0.1320,,,,,,,,,,,,,,,,,,
3173.85,148.80,74.76,-0.6836,,,,,,,,,,,,,,,,,,
3174.925,148.85,76.21,-0.4277,,,,,,,,,,,,,,,,,,
3176,148.90,77.05,-0.2797,,,,,,,,,,,,,,,,,,
3177.322,148.95,77.94,-0.1231,,,,,,,,,,,,,,,,,,
3178.643,149.00,78.42,-0.0392,,,,,,,,,,,,,,,,,,
3179.965,149.05,79.51,0.1529,,,,,,,,,,,,,,,,,,
3181.287,149.10,79.38,0.1288,,,,,,,,,,,,,,,,,,
3182.608,149.15,79.80,0.2022,,,,,,,,,,,,,,,,,,
3183.93,149.20,80.57,0.3375,,,,,,,,,,,,,,,,,,
3185.251,149.25,80.90,0.3949,,,,,,,,,,,,,,,,,,
3186.573,149.30,80.30,0.2876,,,,,,,,,,,,,,,,,,
3187.895,149.35,78.63,-0.0091,,,,,,,,,,,,,,,,,,
3189.216,149.40,81.39,0.4786,,,,,,,,,,,,,,,,,,
3190.538,149.45,81.89,0.5662,,,,,,,,,,,,,,,,,,
3191.859,149.50,81.69,0.5297,,,,,,,,,,,,,,,,,,
3193.181,149.55,81.41,0.4791,,,,,,,,,,,,,,,,,,
3194.502,149.60,79.23,0.0920,,,,,,,,,,,,,,,,,,
3195.824,149.65,80.92,0.3903,,,,,,,,,,,,,,,,,,
3197.146,149.70,83.05,0.7665,,,,,,,,,,,,,,,,,,
3198.467,149.75,82.75,0.7123,,,,,,,,,,,,,,,,,,
3199.789,149.80,82.93,0.7432,,,,,,,,,,,,,,,,,,
3201.11,149.85,82.52,0.6695,,,,,,,,,,,,,,,,,,
3202.432,149.90,82.62,0.6862,,,,,,,,,,,,,,,,,,
3203.753,149.95,82.95,0.7436,,,,,,,,,,,,,,,,,,
3205.075,150.00,82.15,0.6009,,,,,,,,,,,,,,,,,,
3206.397,150.05,82.42,0.6477,,,,,,,,,,,,,,,,,,
3207.718,150.10,81.78,0.5334,,,,,,,,,,,,,,,,,,
3209.04,150.15,80.00,0.2171,,,,,,,,,,,,,,,,,,
3210.361,150.20,82.39,0.6393,,,,,,,,,,,,,,,,,,
3211.683,150.25,82.76,0.7038,,,,,,,,,,,,,,,,,,
3213.005,150.30,82.12,0.5895,,,,,,,,,,,,,,,,,,
3214.326,150.35,82.09,0.5831,,,,,,,,,,,,,,,,,,
3215.647,150.40,82.31,0.6211,,,,,,,,,,,,,,,,,,
3216.969,150.45,81.96,0.5581,,,,,,,,,,,,,,,,,,
3218.291,150.50,81.31,0.4419,,,,,,,,,,,,,,,,,,
3219.613,150.55,81.91,0.5472,,,,,,,,,,,,,,,,,,
3220.934,150.60,82.04,0.5692,,,,,,,,,,,,,,,,,,
3222.255,150.65,82.05,0.5699,,,,,,,,,,,,,,,,,,
3223.577,150.70,80.92,0.3688,,,,,,,,,,,,,,,,,,
3224.899,150.75,80.25,0.2491,,,,,,,,,,,,,,,,,,
3226.22,150.80,79.15,0.0532,,,,,,,,,,,,,,,,,,
